parish_id,parish_name,municipality_id,party,votes
171236,Valpaços e Sanfins,1712,PAN,26
171302,Alfarela de Jales,1713,PAN,0
171303,Bornes de Aguiar,1713,PAN,9
171304,Bragado,1713,PAN,5
171305,Capeludos,1713,PAN,0
171310,Soutelo de Aguiar,1713,PAN,2
171311,Telões,1713,PAN,6
171312,Tresminas,1713,PAN,1
171313,Valoura,1713,PAN,0
171314,Vila Pouca de Aguiar,1713,PAN,10
171315,Vreia de Bornes,1713,PAN,2
171316,Vreia de Jales,1713,PAN,5
171317,Sabroso de Aguiar,1713,PAN,3
171319,Alvão,1713,PAN,1
171320,Pensalvos e Parada de Monteiros,1713,PAN,2
171401,Abaças,1714,PAN,3
171403,Andrães,1714,PAN,3
171404,Arroios,1714,PAN,7
171406,Campeã,1714,PAN,5
171409,Folhadela,1714,PAN,9
171410,Guiães,1714,PAN,2
171414,Lordelo,1714,PAN,17
171415,Mateus,1714,PAN,16
171416,Mondrões,1714,PAN,3
171420,Parada de Cunhos,1714,PAN,8
171426,Torgueda,1714,PAN,9
171429,Vila Marim,1714,PAN,8
171431,Adoufe e Vilarinho de Samardã,1714,PAN,13
171432,Borbela e Lamas de Olo,1714,PAN,18
171433,Constantim e Vale de Nogueiras,1714,PAN,6
171434,Mouçós e Lamares,1714,PAN,15
171435,Nogueira e Ermida,1714,PAN,1
171436,"Pena, Quintã e Vila Cova",1714,PAN,1
171437,São Tomé do Castelo e Justes,1714,PAN,5
171438,Vila Real,1714,PAN,112
310101,Arco da Calheta,3101,PAN,8
310102,Calheta,3101,PAN,18
310103,Estreito da Calheta,3101,PAN,4
310104,Fajã da Ovelha,3101,PAN,2
310105,Jardim do Mar,3101,PAN,1
310106,Paul do Mar,3101,PAN,4
310107,Ponta do Pargo,3101,PAN,6
310108,Prazeres,3101,PAN,2
310201,Câmara de Lobos,3102,PAN,84
310202,Curral das Freiras,3102,PAN,6
310203,Estreito de Câmara de Lobos,3102,PAN,83
310204,Quinta Grande,3102,PAN,15
310205,Jardim da Serra,3102,PAN,19
310301,Imaculado Coração de Maria,3103,PAN,45
310302,Monte,3103,PAN,36
310303,Funchal (Santa Luzia),3103,PAN,50
310304,Funchal (Santa Maria Maior),3103,PAN,78
310305,Santo António,3103,PAN,210
310306,São Gonçalo,3103,PAN,35
310307,São Martinho,3103,PAN,169
310308,Funchal (São Pedro),3103,PAN,40
310309,São Roque,3103,PAN,54
310310,Funchal (Sé),3103,PAN,18
310401,Água de Pena,3104,PAN,10
310402,Caniçal,3104,PAN,12
310403,Machico,3104,PAN,39
310404,Porto da Cruz,3104,PAN,8
310405,Santo António da Serra,3104,PAN,6
310501,Canhas,3105,PAN,14
310502,Madalena do Mar,3105,PAN,1
310503,Ponta do Sol,3105,PAN,21
310601,Achadas da Cruz,3106,PAN,0
310602,Porto Moniz,3106,PAN,1
310603,Ribeira da Janela,3106,PAN,0
310604,Seixal,3106,PAN,3
310701,Campanário,3107,PAN,23
310702,Ribeira Brava,3107,PAN,25
310703,Serra de Água,3107,PAN,5
310704,Tabua,3107,PAN,6
310802,Camacha,3108,PAN,34
310803,Caniço,3108,PAN,137
310804,Gaula,3108,PAN,10
310805,Santa Cruz,3108,PAN,27
310806,Santo António da Serra,3108,PAN,2
310901,Arco de São Jorge,3109,PAN,2
310902,Faial,3109,PAN,4
310903,Santana,3109,PAN,12
310904,São Jorge,3109,PAN,6
310905,São Roque do Faial,3109,PAN,3
310906,Ilha,3109,PAN,0
311001,Boa Ventura,3110,PAN,1
311002,Ponta Delgada,3110,PAN,8
311003,São Vicente,3110,PAN,9
320101,Porto Santo,3201,PAN,29
410101,Almagreira,4101,PAN,1
410102,Santa Bárbara,4101,PAN,1
410103,Santo Espírito,4101,PAN,3
410104,São Pedro,4101,PAN,4
410105,Vila do Porto,4101,PAN,19
420101,Água de Pau,4201,PAN,21
420102,Cabouco,4201,PAN,16
420103,Lagoa (Nossa Senhora do Rosário),4201,PAN,24
420104,Lagoa (Santa Cruz),4201,PAN,25
420105,Ribeira Chã,4201,PAN,3
420201,Achada,4202,PAN,2
420202,Achadinha,4202,PAN,4
420203,Lomba da Fazenda,4202,PAN,8
420204,Nordeste,4202,PAN,1
420206,Salga,4202,PAN,1
420207,Santana,4202,PAN,2
420208,Algarvia,4202,PAN,1
420209,Santo António de Nordestinho,4202,PAN,2
420210,São Pedro de Nordestinho,4202,PAN,1
420301,Arrifes,4203,PAN,37
420303,Candelária,4203,PAN,3
420304,Capelas,4203,PAN,27
420305,Covoada,4203,PAN,6
420306,Fajã de Baixo,4203,PAN,37
420307,Fajã de Cima,4203,PAN,32
420308,Fenais da Luz,4203,PAN,34
420309,Feteiras,4203,PAN,5
420310,Ginetes,4203,PAN,4
420311,Mosteiros,4203,PAN,4
420312,Ponta Delgada (São Sebastião),4203,PAN,52
420313,Ponta Delgada (São José),4203,PAN,52
420314,Ponta Delgada (São Pedro),4203,PAN,66
420315,Relva,4203,PAN,35
420316,Remédios,4203,PAN,2
420317,Rosto do Cão (Livramento),4203,PAN,33
420318,Rosto do Cão (São Roque),4203,PAN,35
420319,Santa Bárbara,4203,PAN,8
420320,Santo António,4203,PAN,9
420321,São Vicente Ferreira,4203,PAN,22
420322,Sete Cidades,4203,PAN,3
420323,Ajuda da Bretanha,4203,PAN,5
420324,Pilar da Bretanha,4203,PAN,8
420325,Santa Clara,4203,PAN,26
420401,Água Retorta,4204,PAN,3
420402,Faial da Terra,4204,PAN,0
420403,Furnas,4204,PAN,14
420404,Nossa Senhora dos Remédios,4204,PAN,5
420405,Povoação,4204,PAN,4
420406,Ribeira Quente,4204,PAN,6
420501,Calhetas,4205,PAN,1
420502,Fenais da Ajuda,4205,PAN,1
420503,Lomba da Maia,4205,PAN,3
420504,Lomba de São Pedro,4205,PAN,1
420505,Maia,4205,PAN,3
420506,Pico da Pedra,4205,PAN,19
420507,Porto Formoso,4205,PAN,5
420508,Rabo de Peixe,4205,PAN,23
420509,Ribeira Grande (Conceição),4205,PAN,23
420510,Ribeira Grande (Matriz),4205,PAN,31
420511,Ribeira Seca,4205,PAN,18
420512,Ribeirinha,4205,PAN,10
420513,Santa Bárbara,4205,PAN,8
420514,São Brás,4205,PAN,3
420601,Água de Alto,4206,PAN,1
420602,Ponta Garça,4206,PAN,17
420603,Ribeira das Tainhas,4206,PAN,8
420604,Vila Franca do Campo (São Miguel),4206,PAN,7
420605,Vila Franca do Campo (São Pedro),4206,PAN,9
420606,Ribeira Seca,4206,PAN,11
430101,Altares,4301,PAN,0
430102,Angra (Nossa Senhora da Conceição),4301,PAN,17
430103,Angra (Santa Luzia),4301,PAN,13
430104,Angra (São Pedro),4301,PAN,24
430105,Angra (Sé),4301,PAN,6
430106,Cinco Ribeiras,4301,PAN,3
430107,Doze Ribeiras,4301,PAN,0
430108,Feteira,4301,PAN,7
430109,Porto Judeu,4301,PAN,4
430110,Posto Santo,4301,PAN,8
430111,Raminho,4301,PAN,0
430112,Ribeirinha,4301,PAN,2
430113,Santa Bárbara,4301,PAN,4
430114,São Bartolomeu de Regatos,4301,PAN,11
430115,São Bento,4301,PAN,12
430116,São Mateus da Calheta,4301,PAN,26
430117,Serreta,4301,PAN,1
430118,Terra Chã,4301,PAN,16
430119,Vila de São Sebastião,4301,PAN,4
430201,Agualva,4302,PAN,2
430202,Biscoitos,4302,PAN,9
430203,Cabo da Praia,4302,PAN,1
430204,Fonte do Bastardo,4302,PAN,7
430205,Fontinhas,4302,PAN,1
430206,Lajes,4302,PAN,14
430207,Praia da Vitória (Santa Cruz),4302,PAN,20
430208,Quatro Ribeiras,4302,PAN,0
430209,São Brás,4302,PAN,6
430210,Vila Nova,4302,PAN,8
430211,Porto Martins,4302,PAN,7
440101,Guadalupe,4401,PAN,1
440102,Luz,4401,PAN,0
440103,São Mateus,4401,PAN,2
440104,Santa Cruz da Graciosa,4401,PAN,9
450101,Calheta,4501,PAN,6
450102,Norte Pequeno,4501,PAN,1
450103,Ribeira Seca,4501,PAN,4
450104,Santo Antão,4501,PAN,0
450105,Topo (Nossa Senhora do Rosário),4501,PAN,1
450201,Manadas (Santa Bárbara),4502,PAN,1
450202,Norte Grande (Neves),4502,PAN,1
450203,Rosais,4502,PAN,1
450204,Santo Amaro,4502,PAN,1
450205,Urzelina (São Mateus),4502,PAN,3
450206,Velas (São Jorge),4502,PAN,5
460101,Calheta de Nesquim,4601,PAN,1
460102,Lajes do Pico,4601,PAN,5
460103,Piedade,4601,PAN,5
460104,Ribeiras,4601,PAN,2
460105,Ribeirinha,4601,PAN,2
460106,São João,4601,PAN,1
460201,Bandeiras,4602,PAN,5
460202,Candelária,4602,PAN,3
460203,Criação Velha,4602,PAN,4
460204,Madalena,4602,PAN,14
460205,São Caetano,4602,PAN,4
460206,São Mateus,4602,PAN,1
460301,Prainha,4603,PAN,0
460302,Santa Luzia,4603,PAN,2
460303,Santo Amaro,4603,PAN,2
460304,Santo António,4603,PAN,1
460305,São Roque do Pico,4603,PAN,4
470101,Capelo,4701,PAN,6
470102,Castelo Branco,4701,PAN,5
470103,Cedros,4701,PAN,1
470104,Feteira,4701,PAN,8
470105,Flamengos,4701,PAN,1
470106,Horta (Angústias),4701,PAN,12
470107,Horta (Conceição),4701,PAN,6
470108,Horta (Matriz),4701,PAN,10
470109,Pedro Miguel,4701,PAN,5
470110,Praia do Almoxarife,4701,PAN,3
470111,Praia do Norte,4701,PAN,0
470112,Ribeirinha,4701,PAN,0
470113,Salão,4701,PAN,3
480101,Fajã Grande,4801,PAN,0
480102,Fajãzinha,4801,PAN,0
480103,Fazenda,4801,PAN,1
480104,Lajedo,4801,PAN,0
480105,Lajes das Flores,4801,PAN,1
480106,Lomba,4801,PAN,2
480107,Mosteiro,4801,PAN,0
480201,Caveira,4802,PAN,0
480202,Cedros,4802,PAN,0
480203,Ponta Delgada,4802,PAN,1
480204,Santa Cruz das Flores,4802,PAN,5
490101,Corvo,4901,PAN,1
010103,Aguada de Cima,0101,PCP-PEV,10
010109,Fermentelos,0101,PCP-PEV,11
010112,Macinhata do Vouga,0101,PCP-PEV,27
010119,Valongo do Vouga,0101,PCP-PEV,41
010121,Águeda e Borralha,0101,PCP-PEV,77
010122,Barrô e Aguada de Baixo,0101,PCP-PEV,4
010123,"Belazaima do Chão, Castanheira do Vouga e Agadão",0101,PCP-PEV,3
010124,Recardães e Espinhel,0101,PCP-PEV,34
010125,Travassô e Óis da Ribeira,0101,PCP-PEV,19
010126,"Trofa, Segadães e Lamas do Vouga",0101,PCP-PEV,48
010127,Préstimo e Macieira de Alcoba,0101,PCP-PEV,2
010202,Alquerubim,0102,PCP-PEV,7
010203,Angeja,0102,PCP-PEV,22
010204,Branca,0102,PCP-PEV,21
010206,Ribeira de Fráguas,0102,PCP-PEV,8
010209,Albergaria-a-Velha e Valmaior,0102,PCP-PEV,65
010210,São João de Loure e Frossos,0102,PCP-PEV,20
010304,Avelãs de Caminho,0103,PCP-PEV,6
010305,Avelãs de Cima,0103,PCP-PEV,4
010307,Moita,0103,PCP-PEV,15
010309,Sangalhos,0103,PCP-PEV,30
010310,São Lourenço do Bairro,0103,PCP-PEV,3
010312,Vila Nova de Monsarros,0103,PCP-PEV,7
010313,Vilarinho do Bairro,0103,PCP-PEV,10
010316,"Amoreira da Gândara, Paredes do Bairro e Ancas",0103,PCP-PEV,6
010317,Arcos e Mogofores,0103,PCP-PEV,63
010318,"Tamengos, Aguim e Óis do Bairro",0103,PCP-PEV,14
010402,Alvarenga,0104,PCP-PEV,1
010407,Chave,0104,PCP-PEV,2
010409,Escariz,0104,PCP-PEV,3
010411,Fermedo,0104,PCP-PEV,5
010413,Mansores,0104,PCP-PEV,2
010414,Moldes,0104,PCP-PEV,3
010415,Rossas,0104,PCP-PEV,6
010416,Santa Eulália,0104,PCP-PEV,8
010417,São Miguel do Mato,0104,PCP-PEV,1
010418,Tropeço,0104,PCP-PEV,3
010419,Urrô,0104,PCP-PEV,2
010420,Várzea,0104,PCP-PEV,2
010421,Arouca e Burgo,0104,PCP-PEV,32
010422,Cabreiros e Albergaria da Serra,0104,PCP-PEV,0
010423,Canelas e Espiunca,0104,PCP-PEV,1
010424,Covelo de Paivó e Janarde,0104,PCP-PEV,2
010501,Aradas,0105,PCP-PEV,54
010502,Cacia,0105,PCP-PEV,59
010505,Esgueira,0105,PCP-PEV,129
010508,Oliveirinha,0105,PCP-PEV,12
010510,São Bernardo,0105,PCP-PEV,24
010511,São Jacinto,0105,PCP-PEV,14
010513,Santa Joana,0105,PCP-PEV,51
010515,Eixo e Eirol,0105,PCP-PEV,42
010516,"Requeixo, Nossa Senhora de Fátima e Nariz",0105,PCP-PEV,18
010517,Glória e Vera Cruz,0105,PCP-PEV,240
010602,Fornos,0106,PCP-PEV,11
010606,Real,0106,PCP-PEV,0
010607,Santa Maria de Sardoura,0106,PCP-PEV,4
010608,São Martinho de Sardoura,0106,PCP-PEV,4
010610,"Raiva, Pedorido e Paraíso",0106,PCP-PEV,26
010611,Sobrado e Bairros,0106,PCP-PEV,11
010702,Espinho,0107,PCP-PEV,175
010704,Paramos,0107,PCP-PEV,44
010705,Silvalde,0107,PCP-PEV,99
010706,Anta e Guetim,0107,PCP-PEV,172
010801,Avanca,0108,PCP-PEV,41
010805,Pardilhó,0108,PCP-PEV,53
010806,Salreu,0108,PCP-PEV,24
010808,Beduído e Veiros,0108,PCP-PEV,115
010809,Canelas e Fermelã,0108,PCP-PEV,41
010901,Argoncilhe,0109,PCP-PEV,47
010902,Arrifana,0109,PCP-PEV,33
010904,Escapães,0109,PCP-PEV,22
010907,Fiães,0109,PCP-PEV,89
010908,Fornos,0109,PCP-PEV,24
010913,Lourosa,0109,PCP-PEV,39
010914,Milheirós de Poiares,0109,PCP-PEV,20
010916,Mozelos,0109,PCP-PEV,39
010917,Nogueira da Regedoura,0109,PCP-PEV,56
010918,São Paio de Oleiros,0109,PCP-PEV,88
010919,Paços de Brandão,0109,PCP-PEV,26
010921,Rio Meão,0109,PCP-PEV,25
010922,Romariz,0109,PCP-PEV,10
010924,Sanguedo,0109,PCP-PEV,24
010925,Santa Maria de Lamas,0109,PCP-PEV,24
010926,São João de Ver,0109,PCP-PEV,58
010932,Caldas de São Jorge e Pigeiros,0109,PCP-PEV,29
010933,"Canedo, Vale e Vila Maior",0109,PCP-PEV,40
010934,"Lobão, Gião, Louredo e Guisande",0109,PCP-PEV,43
010935,"Santa Maria da Feira, Travanca, Sanfins e Espargo",0109,PCP-PEV,131
010936,São Miguel de Souto e Mosteirô,0109,PCP-PEV,31
011005,Gafanha da Encarnação,0110,PCP-PEV,16
011006,Gafanha da Nazaré,0110,PCP-PEV,104
011007,Gafanha do Carmo,0110,PCP-PEV,9
011008,Ílhavo (São Salvador),0110,PCP-PEV,113
011102,Barcouço,0111,PCP-PEV,26
011103,Casal Comba,0111,PCP-PEV,34
011104,Luso,0111,PCP-PEV,23
011106,Pampilhosa,0111,PCP-PEV,70
011107,Vacariça,0111,PCP-PEV,16
011109,"Mealhada, Ventosa do Bairro e Antes",0111,PCP-PEV,60
011201,Bunheiro,0112,PCP-PEV,18
011202,Monte,0112,PCP-PEV,8
011203,Murtosa,0112,PCP-PEV,16
011204,Torreira,0112,PCP-PEV,18
011301,Carregosa,0113,PCP-PEV,16
011302,Cesar,0113,PCP-PEV,16
011303,Fajões,0113,PCP-PEV,5
011304,Loureiro,0113,PCP-PEV,9
011305,Macieira de Sarnes,0113,PCP-PEV,22
011310,Ossela,0113,PCP-PEV,5
011315,São Martinho da Gândara,0113,PCP-PEV,13
011318,São Roque,0113,PCP-PEV,13
011319,Vila de Cucujães,0113,PCP-PEV,49
011320,Nogueira do Cravo e Pindelo,0113,PCP-PEV,32
011321,"O. Azeméis, Riba-Ul, Ul, Macinhata Seixa, Madail",0113,PCP-PEV,92
011322,"Pinheiro da Bemposta, Travanca e Palmaz",0113,PCP-PEV,28
011403,Oiã,0114,PCP-PEV,34
011404,Oliveira do Bairro,0114,PCP-PEV,16
011405,Palhaça,0114,PCP-PEV,4
011407,"Bustos, Troviscal e Mamarrosa",0114,PCP-PEV,23
011502,Cortegaça,0115,PCP-PEV,27
011503,Esmoriz,0115,PCP-PEV,91
011504,Maceda,0115,PCP-PEV,33
011507,Válega,0115,PCP-PEV,52
011509,"Ovar, S.João, Arada e S.Vicente de Pereira Jusã",0115,PCP-PEV,385
011601,São João da Madeira,0116,PCP-PEV,217
011702,Couto de Esteves,0117,PCP-PEV,3
011704,Pessegueiro do Vouga,0117,PCP-PEV,10
011705,Rocas do Vouga,0117,PCP-PEV,8
011706,Sever do Vouga,0117,PCP-PEV,11
011708,Talhadas,0117,PCP-PEV,2
011710,Cedrim e Paradela,0117,PCP-PEV,2
011711,Silva Escura e Dornelas,0117,PCP-PEV,7
011801,Calvão,0118,PCP-PEV,4
011804,Gafanha da Boa Hora,0118,PCP-PEV,13
011805,Ouca,0118,PCP-PEV,6
011807,Sosa,0118,PCP-PEV,6
011810,Santo André de Vagos,0118,PCP-PEV,1
011812,Fonte de Angeão e Covão do Lobo,0118,PCP-PEV,3
011813,Ponte de Vagos e Santa Catarina,0118,PCP-PEV,4
011814,Vagos e Santo António,0118,PCP-PEV,28
011901,Arões,0119,PCP-PEV,3
011902,São Pedro de Castelões,0119,PCP-PEV,25
011903,Cepelos,0119,PCP-PEV,3
011905,Junqueira,0119,PCP-PEV,2
011906,Macieira de Cambra,0119,PCP-PEV,21
011907,Roge,0119,PCP-PEV,4
011910,"Vila Chã, Codal e Vila Cova de Perrinho",0119,PCP-PEV,33
020102,Ervidel,0201,PCP-PEV,128
020103,Messejana,0201,PCP-PEV,91
020104,São João de Negrilhos,0201,PCP-PEV,101
020106,Aljustrel e Rio de Moinhos,0201,PCP-PEV,748
020203,Rosário,0202,PCP-PEV,19
020205,Santa Cruz,0202,PCP-PEV,14
020206,São Barnabé,0202,PCP-PEV,3
020208,Aldeia dos Fernandes,0202,PCP-PEV,24
020209,Almodôvar e Graça dos Padrões,0202,PCP-PEV,99
020210,Santa Clara-a-Nova e Gomes Aires,0202,PCP-PEV,19
020301,Alvito,0203,PCP-PEV,87
020302,Vila Nova da Baronia,0203,PCP-PEV,53
020401,Barrancos,0204,PCP-PEV,80
020502,Baleizão,0205,PCP-PEV,143
020503,Beringel,0205,PCP-PEV,81
020504,Cabeça Gorda,0205,PCP-PEV,109
020506,Nossa Senhora das Neves,0205,PCP-PEV,129
020510,Santa Clara de Louredo,0205,PCP-PEV,77
020516,São Matias,0205,PCP-PEV,17
020519,Albernoa e Trindade,0205,PCP-PEV,78
020520,Beja (Salvador e Santa Maria da Feira),0205,PCP-PEV,602
020521,Beja (Santiago Maior e São João Baptista),0205,PCP-PEV,889
020522,Salvada e Quintos,0205,PCP-PEV,136
020523,Santa Vitória e Mombeja,0205,PCP-PEV,100
020524,Trigaches e São Brissos,0205,PCP-PEV,36
020603,Entradas,0206,PCP-PEV,60
020604,Santa Bárbara de Padrões,0206,PCP-PEV,101
020605,São Marcos da Ataboeira,0206,PCP-PEV,32
020606,Castro Verde e Casével,0206,PCP-PEV,429
020701,Cuba,0207,PCP-PEV,275
020702,Faro do Alentejo,0207,PCP-PEV,67
020703,Vila Alva,0207,PCP-PEV,39
020704,Vila Ruiva,0207,PCP-PEV,35
020803,Figueira dos Cavaleiros,0208,PCP-PEV,102
020804,Odivelas,0208,PCP-PEV,26
020807,Alfundão e Peroguarda,0208,PCP-PEV,41
020808,Ferreira do Alentejo e Canhestros,0208,PCP-PEV,314
020901,Alcaria Ruiva,0209,PCP-PEV,71
020902,Corte do Pinto,0209,PCP-PEV,51
020903,Espírito Santo,0209,PCP-PEV,20
020904,Mértola,0209,PCP-PEV,288
020905,Santana de Cambas,0209,PCP-PEV,65
020906,São João dos Caldeireiros,0209,PCP-PEV,70
020910,"S.Mig. Pinheiro, S.Pedro Solis, S.Sebastião Carros",0209,PCP-PEV,81
021001,Amareleja,0210,PCP-PEV,163
021002,Póvoa de São Miguel,0210,PCP-PEV,20
021008,Sobral da Adiça,0210,PCP-PEV,52
021009,Santo Agostinho e São João Baptista e Santo Amador,0210,PCP-PEV,440
021010,Safara e Santo Aleixo da Restauração,0210,PCP-PEV,93
021102,Relíquias,0211,PCP-PEV,43
021103,Sabóia,0211,PCP-PEV,30
021106,São Luís,0211,PCP-PEV,117
021107,São Martinho das Amoreiras,0211,PCP-PEV,21
021111,Vila Nova de Milfontes,0211,PCP-PEV,154
021115,Luzianes-Gare,0211,PCP-PEV,56
021116,Boavista dos Pinheiros,0211,PCP-PEV,77
021117,Longueira/Almograve,0211,PCP-PEV,35
021118,Colos,0211,PCP-PEV,54
021119,Santa Clara-a-Velha,0211,PCP-PEV,22
021120,São Salvador e Santa Maria,0211,PCP-PEV,178
021121,São Teotónio,0211,PCP-PEV,193
021122,Vale de Santiago,0211,PCP-PEV,49
021203,Ourique,0212,PCP-PEV,78
021206,Santana da Serra,0212,PCP-PEV,8
021207,Garvão e Santa Luzia,0212,PCP-PEV,41
021208,Panoias e Conceição,0212,PCP-PEV,30
021302,Brinches,0213,PCP-PEV,78
021303,Pias,0213,PCP-PEV,497
021307,Vila Verde de Ficalho,0213,PCP-PEV,139
021308,Serpa (Salvador e Santa Maria),0213,PCP-PEV,381
021309,Vila Nova de São Bento e Vale de Vargo,0213,PCP-PEV,557
021401,Pedrógão,0214,PCP-PEV,111
021402,Selmes,0214,PCP-PEV,42
021403,Vidigueira,0214,PCP-PEV,143
021404,Vila de Frades,0214,PCP-PEV,68
030102,Barreiros,0301,PCP-PEV,4
030104,Bico,0301,PCP-PEV,4
030105,Caires,0301,PCP-PEV,6
030107,Carrazedo,0301,PCP-PEV,5
030108,Dornelas,0301,PCP-PEV,6
030111,Fiscal,0301,PCP-PEV,5
030112,Goães,0301,PCP-PEV,0
030113,Lago,0301,PCP-PEV,13
030118,Rendufe,0301,PCP-PEV,10
030119,Bouro (Santa Maria),0301,PCP-PEV,3
030120,Bouro (Santa Marta),0301,PCP-PEV,2
030125,Amares e Figueiredo,0301,PCP-PEV,20
030126,"Caldelas, Sequeiros e Paranhos",0301,PCP-PEV,5
030127,"Ferreiros, Prozelo e Besteiros",0301,PCP-PEV,48
030128,Torre e Portela,0301,PCP-PEV,3
030129,"Vilela, Seramil e Paredes Secas",0301,PCP-PEV,0
030201,Abade de Neiva,0302,PCP-PEV,9
030202,Aborim,0302,PCP-PEV,4
030203,Adães,0302,PCP-PEV,9
030205,Airó,0302,PCP-PEV,5
030206,Aldreu,0302,PCP-PEV,2
030208,Alvelos,0302,PCP-PEV,12
030209,Arcozelo,0302,PCP-PEV,230
030210,Areias,0302,PCP-PEV,4
030212,Balugães,0302,PCP-PEV,6
030213,Barcelinhos,0302,PCP-PEV,18
030215,Barqueiros,0302,PCP-PEV,10
030216,Cambeses,0302,PCP-PEV,15
030218,Carapeços,0302,PCP-PEV,16
030220,Carvalhal,0302,PCP-PEV,6
030221,Carvalhas,0302,PCP-PEV,5
030224,Cossourado,0302,PCP-PEV,0
030228,Cristelo,0302,PCP-PEV,6
030234,Fornelos,0302,PCP-PEV,2
030235,Fragoso,0302,PCP-PEV,12
030237,Gilmonde,0302,PCP-PEV,7
030242,Lama,0302,PCP-PEV,4
030243,Lijó,0302,PCP-PEV,18
030244,Macieira de Rates,0302,PCP-PEV,6
030245,Manhente,0302,PCP-PEV,8
030247,Martim,0302,PCP-PEV,11
030252,Moure,0302,PCP-PEV,9
030254,Oliveira,0302,PCP-PEV,2
030255,Palme,0302,PCP-PEV,0
030256,Panque,0302,PCP-PEV,5
030257,Paradela,0302,PCP-PEV,4
030259,Pereira,0302,PCP-PEV,3
030260,Perelhal,0302,PCP-PEV,8
030261,Pousa,0302,PCP-PEV,14
030263,Remelhe,0302,PCP-PEV,8
030264,Roriz,0302,PCP-PEV,10
030265,Rio Covo (Santa Eugénia),0302,PCP-PEV,7
030268,Galegos (Santa Maria),0302,PCP-PEV,9
030272,Galegos (São Martinho),0302,PCP-PEV,9
030277,Tamel (São Veríssimo),0302,PCP-PEV,16
030279,Silva,0302,PCP-PEV,7
030282,Ucha,0302,PCP-PEV,3
030283,Várzea,0302,PCP-PEV,8
030287,Vila Seca,0302,PCP-PEV,2
030290,Alheira e Igreja Nova,0302,PCP-PEV,5
030291,Alvito (São Pedro e São Martinho) e Couto,0302,PCP-PEV,7
030292,Areias de Vilar e Encourados,0302,PCP-PEV,19
030293,"Barcelos, Vila Boa e Vila Frescainha",0302,PCP-PEV,168
030294,Campo e Tamel (São Pedro Fins),0302,PCP-PEV,11
030295,Carreira e Fonte Coberta,0302,PCP-PEV,15
030296,"Chorente, Góios, Courel, Pedra Furada e Gueral",0302,PCP-PEV,4
030297,Creixomil e Mariz,0302,PCP-PEV,5
030298,Durrães e Tregosa,0302,PCP-PEV,12
030299,Gamil e Midões,0302,PCP-PEV,12
000302,"Milhazes, Vilar de Figos e Faria",0003,PCP-PEV,3
000302,Negreiros e Chavão,0003,PCP-PEV,9
000302,Quintiães e Aguiar,0003,PCP-PEV,3
000302,Sequeade e Bastuço (São João e Santo Estevão),0003,PCP-PEV,11
000302,Silveiros e Rio Covo (Santa Eulália),0003,PCP-PEV,15
000302,Tamel (Santa Leocádia) e Vilar do Monte,0003,PCP-PEV,8
000302,"Viatodos, Grimancelos, Minhotães, Monte de Fralães",0003,PCP-PEV,12
000302,Vila Cova e Feitos,0003,PCP-PEV,11
030301,Adaúfe,0303,PCP-PEV,37
030312,Espinho,0303,PCP-PEV,11
030313,Esporões,0303,PCP-PEV,20
030315,Figueiredo,0303,PCP-PEV,10
030319,Gualtar,0303,PCP-PEV,78
030322,Lamas,0303,PCP-PEV,4
030325,Mire de Tibães,0303,PCP-PEV,47
030330,Padim da Graça,0303,PCP-PEV,25
030331,Palmeira,0303,PCP-PEV,72
030334,Pedralva,0303,PCP-PEV,17
030336,Priscos,0303,PCP-PEV,7
030338,Ruilhe,0303,PCP-PEV,25
030349,Braga (São Vicente),0303,PCP-PEV,222
030351,Braga (São Vítor),0303,PCP-PEV,434
030354,Sequeira,0303,PCP-PEV,30
030355,Sobreposta,0303,PCP-PEV,19
030356,Tadim,0303,PCP-PEV,9
030357,Tebosa,0303,PCP-PEV,9
030363,Arentim e Cunha,0303,PCP-PEV,17
030364,"Braga (Maximinos, Sé e Cividade)",0303,PCP-PEV,270
030365,Braga (São José de São Lázaro e São João do Souto),0303,PCP-PEV,234
030366,Cabreiros e Passos (São Julião),0303,PCP-PEV,29
030367,"Celeirós, Aveleda e Vimieiro",0303,PCP-PEV,88
030368,Crespos e Pousada,0303,PCP-PEV,19
030369,Escudeiros e Penso (Santo Estêvão e São Vicente),0303,PCP-PEV,13
030370,Este (São Pedro e São Mamede),0303,PCP-PEV,33
030371,Ferreiros e Gondizalves,0303,PCP-PEV,111
030372,Guisande e Oliveira (São Pedro),0303,PCP-PEV,14
030373,Lomar e Arcos,0303,PCP-PEV,95
030374,"Merelim (São Paio), Panoias e Parada de Tibães",0303,PCP-PEV,121
030375,Merelim (São Pedro) e Frossos,0303,PCP-PEV,59
030376,Morreira e Trandeiras,0303,PCP-PEV,11
030377,"Nogueira, Fraião e Lamaçães",0303,PCP-PEV,195
030378,Nogueiró e Tenões,0303,PCP-PEV,66
030379,"Real, Dume e Semelhe",0303,PCP-PEV,178
030380,Santa Lucrécia de Algeriz e Navarra,0303,PCP-PEV,15
030381,Vilaça e Fradelos,0303,PCP-PEV,16
030401,Abadim,0304,PCP-PEV,3
030404,Basto,0304,PCP-PEV,2
030405,Bucos,0304,PCP-PEV,0
030406,Cabeceiras de Basto,0304,PCP-PEV,3
030407,Cavez,0304,PCP-PEV,4
030408,Faia,0304,PCP-PEV,2
030413,Pedraça,0304,PCP-PEV,2
