parish_id,upper_district,lower_district,parent_upper_district
170909,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171001,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171002,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171004,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171005,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171007,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171009,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171011,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171013,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171014,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171015,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171016,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171017,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171101,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171102,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171103,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171106,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171110,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171112,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171113,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171114,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171115,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171201,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171203,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171205,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171206,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171209,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171211,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171212,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171215,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171216,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171217,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171219,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171220,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171221,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171222,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171223,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171224,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171227,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171229,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171230,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171231,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171232,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171233,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171234,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171235,Trás-os-Montes,Trás-os-Montes - SM 2,Trás-os-Montes
171236,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171302,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171303,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171304,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171305,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171310,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171311,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171312,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171313,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171314,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171315,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171316,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171317,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171319,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171320,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171401,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171403,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171404,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171406,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171409,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171410,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171414,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171415,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171416,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171420,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171426,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171429,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171431,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171432,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171433,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171434,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171435,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171436,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
171437,Trás-os-Montes,Trás-os-Montes - SM 1,Trás-os-Montes
171438,Trás-os-Montes,Trás-os-Montes - SM 3,Trás-os-Montes
160101,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160102,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160104,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160105,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160106,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160108,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160109,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160113,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160115,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160121,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160122,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160123,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160124,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160125,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160128,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160130,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160131,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160133,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160142,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160144,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160145,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160146,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160149,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160152,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160153,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160154,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160155,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160156,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160157,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160158,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160159,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160160,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160161,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160162,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160163,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160164,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160201,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160205,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160209,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160211,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160214,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160215,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160217,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160218,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160220,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160221,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160222,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160223,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160224,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160225,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160301,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160304,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160305,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160307,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160308,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160311,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160313,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160317,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160319,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160320,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160321,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160322,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160323,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160401,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160404,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160405,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160406,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160407,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160410,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160411,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160415,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160418,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160420,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160421,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160422,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160423,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160424,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160427,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160428,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160431,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160434,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160435,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160436,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160437,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160438,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160439,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160440,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160501,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160503,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160505,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160507,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160510,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160513,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160514,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160515,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160519,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160520,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160521,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160522,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160523,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160524,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160525,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160526,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160601,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160602,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160603,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160604,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160606,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160611,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160612,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160613,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160614,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160619,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160623,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160624,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160626,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160627,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160628,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160629,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160630,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160701,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160703,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160704,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160707,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160708,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160709,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160710,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160713,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160714,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160716,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160717,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160718,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160719,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160721,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160724,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160726,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160727,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160728,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160729,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160734,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160737,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160739,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160740,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160742,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160743,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160744,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160745,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160746,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160747,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160750,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160752,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160753,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160755,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160756,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160757,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160758,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160759,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160760,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160761,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160762,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160763,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160802,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160803,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160805,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160806,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160808,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160812,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160816,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160817,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160818,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160819,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160820,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160901,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160902,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160903,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
160904,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160905,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160908,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160910,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160911,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160914,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160915,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160920,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160922,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160923,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160925,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160926,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160928,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160935,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160938,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160940,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160943,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160945,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160946,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160947,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160948,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160949,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160950,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160951,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160952,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160953,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
160954,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
161003,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
161004,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
161006,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
161007,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
161009,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
161012,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
161013,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
161016,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
161017,Viana do Castelo,Viana do Castelo - SM 1,Viana do Castelo
161018,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
161019,Viana do Castelo,Viana do Castelo - SM 2,Viana do Castelo
180101,Viseu,Viseu - SM 1,Viseu
180104,Viseu,Viseu - SM 1,Viseu
180106,Viseu,Viseu - SM 1,Viseu
180107,Viseu,Viseu - SM 1,Viseu
180109,Viseu,Viseu - SM 1,Viseu
180110,Viseu,Viseu - SM 1,Viseu
180111,Viseu,Viseu - SM 1,Viseu
180114,Viseu,Viseu - SM 1,Viseu
180115,Viseu,Viseu - SM 1,Viseu
180118,Viseu,Viseu - SM 1,Viseu
180120,Viseu,Viseu - SM 1,Viseu
180121,Viseu,Viseu - SM 1,Viseu
180122,Viseu,Viseu - SM 1,Viseu
180123,Viseu,Viseu - SM 1,Viseu
180201,Viseu,Viseu - SM 2,Viseu
180202,Viseu,Viseu - SM 2,Viseu
180204,Viseu,Viseu - SM 2,Viseu
180206,Viseu,Viseu - SM 2,Viseu
180208,Viseu,Viseu - SM 2,Viseu
180301,Viseu,Viseu - SM 1,Viseu
180303,Viseu,Viseu - SM 3,Viseu
180304,Viseu,Viseu - SM 1,Viseu
180305,Viseu,Viseu - SM 3,Viseu
180309,Viseu,Viseu - SM 3,Viseu
180312,Viseu,Viseu - SM 1,Viseu
180313,Viseu,Viseu - SM 1,Viseu
180314,Viseu,Viseu - SM 3,Viseu
180317,Viseu,Viseu - SM 3,Viseu
180319,Viseu,Viseu - SM 3,Viseu
180322,Viseu,Viseu - SM 1,Viseu
180323,Viseu,Viseu - SM 3,Viseu
180324,Viseu,Viseu - SM 3,Viseu
180325,Viseu,Viseu - SM 3,Viseu
180326,Viseu,Viseu - SM 3,Viseu
180327,Viseu,Viseu - SM 3,Viseu
180403,Viseu,Viseu - SM 3,Viseu
180404,Viseu,Viseu - SM 3,Viseu
180405,Viseu,Viseu - SM 3,Viseu
180406,Viseu,Viseu - SM 3,Viseu
180408,Viseu,Viseu - SM 3,Viseu
180409,Viseu,Viseu - SM 3,Viseu
180410,Viseu,Viseu - SM 3,Viseu
180412,Viseu,Viseu - SM 3,Viseu
180413,Viseu,Viseu - SM 3,Viseu
180414,Viseu,Viseu - SM 3,Viseu
180415,Viseu,Viseu - SM 3,Viseu
180416,Viseu,Viseu - SM 3,Viseu
180417,Viseu,Viseu - SM 3,Viseu
180418,Viseu,Viseu - SM 3,Viseu
180502,Viseu,Viseu - SM 3,Viseu
180504,Viseu,Viseu - SM 1,Viseu
180505,Viseu,Viseu - SM 1,Viseu
180507,Viseu,Viseu - SM 1,Viseu
180508,Viseu,Viseu - SM 1,Viseu
180509,Viseu,Viseu - SM 1,Viseu
180510,Viseu,Viseu - SM 1,Viseu
180511,Viseu,Viseu - SM 1,Viseu
180516,Viseu,Viseu - SM 3,Viseu
180517,Viseu,Viseu - SM 1,Viseu
180519,Viseu,Viseu - SM 3,Viseu
180520,Viseu,Viseu - SM 1,Viseu
180523,Viseu,Viseu - SM 1,Viseu
180524,Viseu,Viseu - SM 1,Viseu
180525,Viseu,Viseu - SM 1,Viseu
180526,Viseu,Viseu - SM 3,Viseu
180527,Viseu,Viseu - SM 1,Viseu
180528,Viseu,Viseu - SM 1,Viseu
180601,Viseu,Viseu - SM 2,Viseu
180602,Viseu,Viseu - SM 2,Viseu
180605,Viseu,Viseu - SM 2,Viseu
180606,Viseu,Viseu - SM 2,Viseu
180607,Viseu,Viseu - SM 1,Viseu
180608,Viseu,Viseu - SM 2,Viseu
180614,Viseu,Viseu - SM 2,Viseu
180616,Viseu,Viseu - SM 2,Viseu
180619,Viseu,Viseu - SM 1,Viseu
180620,Viseu,Viseu - SM 2,Viseu
180621,Viseu,Viseu - SM 2,Viseu
180622,Viseu,Viseu - SM 2,Viseu
180702,Viseu,Viseu - SM 1,Viseu
180703,Viseu,Viseu - SM 1,Viseu
180705,Viseu,Viseu - SM 1,Viseu
180706,Viseu,Viseu - SM 1,Viseu
180707,Viseu,Viseu - SM 1,Viseu
180708,Viseu,Viseu - SM 1,Viseu
180709,Viseu,Viseu - SM 1,Viseu
180710,Viseu,Viseu - SM 1,Viseu
180713,Viseu,Viseu - SM 1,Viseu
180716,Viseu,Viseu - SM 1,Viseu
180717,Viseu,Viseu - SM 1,Viseu
180719,Viseu,Viseu - SM 1,Viseu
180720,Viseu,Viseu - SM 1,Viseu
180721,Viseu,Viseu - SM 1,Viseu
180722,Viseu,Viseu - SM 1,Viseu
180723,Viseu,Viseu - SM 1,Viseu
180802,Viseu,Viseu - SM 2,Viseu
180804,Viseu,Viseu - SM 2,Viseu
180805,Viseu,Viseu - SM 2,Viseu
180807,Viseu,Viseu - SM 2,Viseu
180808,Viseu,Viseu - SM 2,Viseu
180809,Viseu,Viseu - SM 2,Viseu
180811,Viseu,Viseu - SM 2,Viseu
180901,Viseu,Viseu - SM 2,Viseu
180903,Viseu,Viseu - SM 2,Viseu
180905,Viseu,Viseu - SM 2,Viseu
180906,Viseu,Viseu - SM 2,Viseu
180908,Viseu,Viseu - SM 2,Viseu
180910,Viseu,Viseu - SM 2,Viseu
180911,Viseu,Viseu - SM 2,Viseu
181002,Viseu,Viseu - SM 3,Viseu
181005,Viseu,Viseu - SM 3,Viseu
181007,Viseu,Viseu - SM 2,Viseu
181008,Viseu,Viseu - SM 3,Viseu
181009,Viseu,Viseu - SM 3,Viseu
181013,Viseu,Viseu - SM 2,Viseu
181014,Viseu,Viseu - SM 2,Viseu
181015,Viseu,Viseu - SM 3,Viseu
181102,Viseu,Viseu - SM 2,Viseu
181103,Viseu,Viseu - SM 2,Viseu
181104,Viseu,Viseu - SM 2,Viseu
181105,Viseu,Viseu - SM 1,Viseu
181106,Viseu,Viseu - SM 2,Viseu
181109,Viseu,Viseu - SM 1,Viseu
181110,Viseu,Viseu - SM 2,Viseu
181111,Viseu,Viseu - SM 2,Viseu
181112,Viseu,Viseu - SM 2,Viseu
181114,Viseu,Viseu - SM 2,Viseu
181115,Viseu,Viseu - SM 2,Viseu
181202,Viseu,Viseu - SM 1,Viseu
181203,Viseu,Viseu - SM 1,Viseu
181207,Viseu,Viseu - SM 1,Viseu
181208,Viseu,Viseu - SM 1,Viseu
181209,Viseu,Viseu - SM 1,Viseu
181210,Viseu,Viseu - SM 1,Viseu
181211,Viseu,Viseu - SM 1,Viseu
181302,Viseu,Viseu - SM 3,Viseu
181303,Viseu,Viseu - SM 3,Viseu
181310,Viseu,Viseu - SM 3,Viseu
181311,Viseu,Viseu - SM 3,Viseu
181312,Viseu,Viseu - SM 3,Viseu
181313,Viseu,Viseu - SM 3,Viseu
181314,Viseu,Viseu - SM 3,Viseu
181316,Viseu,Viseu - SM 3,Viseu
181317,Viseu,Viseu - SM 3,Viseu
181318,Viseu,Viseu - SM 3,Viseu
181319,Viseu,Viseu - SM 3,Viseu
181403,Viseu,Viseu - SM 2,Viseu
181405,Viseu,Viseu - SM 2,Viseu
181406,Viseu,Viseu - SM 2,Viseu
