parish_id,municipality_id,municipio,distrito_ilha,upper_district
061301,0613,Penacova,Coimbra,Coimbra
061302,0613,Penacova,Coimbra,Coimbra
061304,0613,Penacova,Coimbra,Coimbra
061307,0613,Penacova,Coimbra,Coimbra
061310,0613,Penacova,Coimbra,Coimbra
061312,0613,Penacova,Coimbra,Coimbra
061313,0613,Penacova,Coimbra,Coimbra
061314,0613,Penacova,Coimbra,Coimbra
061401,0614,Penela,Coimbra,Coimbra
061402,0614,Penela,Coimbra,Coimbra
061403,0614,Penela,Coimbra,Coimbra
061407,0614,Penela,Coimbra,Coimbra
061501,0615,Soure,Coimbra,Coimbra
061504,0615,Soure,Coimbra,Coimbra
061506,0615,Soure,Coimbra,Coimbra
061508,0615,Soure,Coimbra,Coimbra
061509,0615,Soure,Coimbra,Coimbra
061510,0615,Soure,Coimbra,Coimbra
061511,0615,Soure,Coimbra,Coimbra
061512,0615,Soure,Coimbra,Coimbra
061513,0615,Soure,Coimbra,Coimbra
061514,0615,Soure,Coimbra,Coimbra
061602,0616,Tábua,Coimbra,Coimbra
061603,0616,Tábua,Coimbra,Coimbra
061608,0616,Tábua,Coimbra,Coimbra
061609,0616,Tábua,Coimbra,Coimbra
061611,0616,Tábua,Coimbra,Coimbra
061612,0616,Tábua,Coimbra,Coimbra
061614,0616,Tábua,Coimbra,Coimbra
061616,0616,Tábua,Coimbra,Coimbra
061617,0616,Tábua,Coimbra,Coimbra
061618,0616,Tábua,Coimbra,Coimbra
061619,0616,Tábua,Coimbra,Coimbra
061701,0617,Vila Nova de Poiares,Coimbra,Coimbra
061702,0617,Vila Nova de Poiares,Coimbra,Coimbra
061703,0617,Vila Nova de Poiares,Coimbra,Coimbra
061704,0617,Vila Nova de Poiares,Coimbra,Coimbra
070103,0701,Alandroal,Évora,Alentejo
070104,0701,Alandroal,Évora,Alentejo
070105,0701,Alandroal,Évora,Alentejo
070107,0701,Alandroal,Évora,Alentejo
070201,0702,Arraiolos,Évora,Alentejo
070202,0702,Arraiolos,Évora,Alentejo
070206,0702,Arraiolos,Évora,Alentejo
070209,0702,Arraiolos,Évora,Alentejo
070210,0702,Arraiolos,Évora,Alentejo
070211,0702,Arraiolos,Évora,Alentejo
070301,0703,Borba,Évora,Alentejo
070302,0703,Borba,Évora,Alentejo
070303,0703,Borba,Évora,Alentejo
070304,0703,Borba,Évora,Alentejo
070401,0704,Estremoz,Évora,Alentejo
070402,0704,Estremoz,Évora,Alentejo
070404,0704,Estremoz,Évora,Alentejo
070411,0704,Estremoz,Évora,Alentejo
070413,0704,Estremoz,Évora,Alentejo
070414,0704,Estremoz,Évora,Alentejo
070415,0704,Estremoz,Évora,Alentejo
070416,0704,Estremoz,Évora,Alentejo
070417,0704,Estremoz,Évora,Alentejo
070502,0705,Évora,Évora,Alentejo
070503,0705,Évora,Évora,Alentejo
070506,0705,Évora,Évora,Alentejo
070509,0705,Évora,Évora,Alentejo
070513,0705,Évora,Évora,Alentejo
070515,0705,Évora,Évora,Alentejo
070522,0705,Évora,Évora,Alentejo
070523,0705,Évora,Évora,Alentejo
070524,0705,Évora,Évora,Alentejo
070525,0705,Évora,Évora,Alentejo
070526,0705,Évora,Évora,Alentejo
070527,0705,Évora,Évora,Alentejo
070601,0706,Montemor-o-Novo,Évora,Alentejo
070605,0706,Montemor-o-Novo,Évora,Alentejo
070606,0706,Montemor-o-Novo,Évora,Alentejo
070607,0706,Montemor-o-Novo,Évora,Alentejo
070610,0706,Montemor-o-Novo,Évora,Alentejo
070613,0706,Montemor-o-Novo,Évora,Alentejo
070614,0706,Montemor-o-Novo,Évora,Alentejo
070615,0706,Montemor-o-Novo,Évora,Alentejo
070616,0706,Montemor-o-Novo,Évora,Alentejo
070617,0706,Montemor-o-Novo,Évora,Alentejo
070701,0707,Mora,Évora,Alentejo
070702,0707,Mora,Évora,Alentejo
070703,0707,Mora,Évora,Alentejo
070704,0707,Mora,Évora,Alentejo
070801,0708,Mourão,Évora,Alentejo
070802,0708,Mourão,Évora,Alentejo
070803,0708,Mourão,Évora,Alentejo
070903,0709,Portel,Évora,Alentejo
070905,0709,Portel,Évora,Alentejo
070906,0709,Portel,Évora,Alentejo
070908,0709,Portel,Évora,Alentejo
070911,0709,Portel,Évora,Alentejo
070912,0709,Portel,Évora,Alentejo
070913,0709,Portel,Évora,Alentejo
070914,0709,Portel,Évora,Alentejo
071001,0710,Redondo,Évora,Alentejo
071002,0710,Redondo,Évora,Alentejo
071102,0711,Reguengos de Monsaraz,Évora,Alentejo
071103,0711,Reguengos de Monsaraz,Évora,Alentejo
071104,0711,Reguengos de Monsaraz,Évora,Alentejo
071106,0711,Reguengos de Monsaraz,Évora,Alentejo
071201,0712,Vendas Novas,Évora,Alentejo
071202,0712,Vendas Novas,Évora,Alentejo
071301,0713,Viana do Alentejo,Évora,Alentejo
071302,0713,Viana do Alentejo,Évora,Alentejo
071303,0713,Viana do Alentejo,Évora,Alentejo
071401,0714,Vila Viçosa,Évora,Alentejo
071402,0714,Vila Viçosa,Évora,Alentejo
071404,0714,Vila Viçosa,Évora,Alentejo
071406,0714,Vila Viçosa,Évora,Alentejo
080102,0801,Albufeira,Faro,Faro
080103,0801,Albufeira,Faro,Faro
080104,0801,Albufeira,Faro,Faro
080106,0801,Albufeira,Faro,Faro
080202,0802,Alcoutim,Faro,Faro
080203,0802,Alcoutim,Faro,Faro
080205,0802,Alcoutim,Faro,Faro
080206,0802,Alcoutim,Faro,Faro
080301,0803,Aljezur,Faro,Faro
080302,0803,Aljezur,Faro,Faro
080303,0803,Aljezur,Faro,Faro
080304,0803,Aljezur,Faro,Faro
080401,0804,Castro Marim,Faro,Faro
080402,0804,Castro Marim,Faro,Faro
080403,0804,Castro Marim,Faro,Faro
080404,0804,Castro Marim,Faro,Faro
080503,0805,Faro,Faro,Faro
080506,0805,Faro,Faro,Faro
080508,0805,Faro,Faro,Faro
080509,0805,Faro,Faro,Faro
080510,0805,Faro,Faro,Faro
080602,0806,Lagoa,Faro,Faro
080604,0806,Lagoa,Faro,Faro
080607,0806,Lagoa,Faro,Faro
080608,0806,Lagoa,Faro,Faro
080703,0807,Lagos,Faro,Faro
080704,0807,Lagos,Faro,Faro
080708,0807,Lagos,Faro,Faro
080709,0807,Lagos,Faro,Faro
080710,0807,Lagos,Faro,Faro
080801,0808,Loulé,Faro,Faro
080802,0808,Loulé,Faro,Faro
080803,0808,Loulé,Faro,Faro
080804,0808,Loulé,Faro,Faro
080805,0808,Loulé,Faro,Faro
080807,0808,Loulé,Faro,Faro
080808,0808,Loulé,Faro,Faro
080809,0808,Loulé,Faro,Faro
080813,0808,Loulé,Faro,Faro
080814,0808,Loulé,Faro,Faro
080815,0808,Loulé,Faro,Faro
080901,0809,Monchique,Faro,Faro
080902,0809,Monchique,Faro,Faro
080903,0809,Monchique,Faro,Faro
081003,0810,Olhão,Faro,Faro
081004,0810,Olhão,Faro,Faro
081005,0810,Olhão,Faro,Faro
081007,0810,Olhão,Faro,Faro
081008,0810,Olhão,Faro,Faro
081101,0811,Portimão,Faro,Faro
081102,0811,Portimão,Faro,Faro
081103,0811,Portimão,Faro,Faro
081201,0812,São Brás de Alportel,Faro,Faro
081303,0813,Silves,Faro,Faro
081305,0813,Silves,Faro,Faro
081306,0813,Silves,Faro,Faro
081307,0813,Silves,Faro,Faro
081311,0813,Silves,Faro,Faro
081312,0813,Silves,Faro,Faro
081313,0813,Silves,Faro,Faro
081314,0813,Silves,Faro,Faro
081401,0814,Tavira,Faro,Faro
081404,0814,Tavira,Faro,Faro
081408,0814,Tavira,Faro,Faro
081412,0814,Tavira,Faro,Faro
081413,0814,Tavira,Faro,Faro
081414,0814,Tavira,Faro,Faro
081415,0814,Tavira,Faro,Faro
081416,0814,Tavira,Faro,Faro
081501,0815,Vila do Bispo,Faro,Faro
081502,0815,Vila do Bispo,Faro,Faro
081504,0815,Vila do Bispo,Faro,Faro
081506,0815,Vila do Bispo,Faro,Faro
081601,0816,Vila Real de Santo António,Faro,Faro
081602,0816,Vila Real de Santo António,Faro,Faro
081603,0816,Vila Real de Santo António,Faro,Faro
090102,0901,Aguiar da Beira,Guarda,Beira Baixa
090103,0901,Aguiar da Beira,Guarda,Beira Baixa
090105,0901,Aguiar da Beira,Guarda,Beira Baixa
090106,0901,Aguiar da Beira,Guarda,Beira Baixa
090107,0901,Aguiar da Beira,Guarda,Beira Baixa
090109,0901,Aguiar da Beira,Guarda,Beira Baixa
090110,0901,Aguiar da Beira,Guarda,Beira Baixa
090114,0901,Aguiar da Beira,Guarda,Beira Baixa
090115,0901,Aguiar da Beira,Guarda,Beira Baixa
090116,0901,Aguiar da Beira,Guarda,Beira Baixa
090203,0902,Almeida,Guarda,Beira Baixa
090207,0902,Almeida,Guarda,Beira Baixa
090209,0902,Almeida,Guarda,Beira Baixa
090210,0902,Almeida,Guarda,Beira Baixa
090213,0902,Almeida,Guarda,Beira Baixa
090219,0902,Almeida,Guarda,Beira Baixa
090224,0902,Almeida,Guarda,Beira Baixa
090227,0902,Almeida,Guarda,Beira Baixa
090229,0902,Almeida,Guarda,Beira Baixa
090230,0902,Almeida,Guarda,Beira Baixa
090231,0902,Almeida,Guarda,Beira Baixa
090232,0902,Almeida,Guarda,Beira Baixa
090233,0902,Almeida,Guarda,Beira Baixa
090234,0902,Almeida,Guarda,Beira Baixa
090235,0902,Almeida,Guarda,Beira Baixa
090236,0902,Almeida,Guarda,Beira Baixa
090302,0903,Celorico da Beira,Guarda,Beira Baixa
090304,0903,Celorico da Beira,Guarda,Beira Baixa
090306,0903,Celorico da Beira,Guarda,Beira Baixa
090307,0903,Celorico da Beira,Guarda,Beira Baixa
090308,0903,Celorico da Beira,Guarda,Beira Baixa
090309,0903,Celorico da Beira,Guarda,Beira Baixa
090310,0903,Celorico da Beira,Guarda,Beira Baixa
090311,0903,Celorico da Beira,Guarda,Beira Baixa
090312,0903,Celorico da Beira,Guarda,Beira Baixa
090314,0903,Celorico da Beira,Guarda,Beira Baixa
090318,0903,Celorico da Beira,Guarda,Beira Baixa
090322,0903,Celorico da Beira,Guarda,Beira Baixa
090323,0903,Celorico da Beira,Guarda,Beira Baixa
090324,0903,Celorico da Beira,Guarda,Beira Baixa
090325,0903,Celorico da Beira,Guarda,Beira Baixa
090326,0903,Celorico da Beira,Guarda,Beira Baixa
090403,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090406,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090408,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090410,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090415,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090418,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090419,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090420,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090421,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090422,0904,Figueira de Castelo Rodrigo,Guarda,Beira Baixa
090501,0905,Fornos de Algodres,Guarda,Beira Baixa
090502,0905,Fornos de Algodres,Guarda,Beira Baixa
090504,0905,Fornos de Algodres,Guarda,Beira Baixa
090505,0905,Fornos de Algodres,Guarda,Beira Baixa
090507,0905,Fornos de Algodres,Guarda,Beira Baixa
090509,0905,Fornos de Algodres,Guarda,Beira Baixa
090510,0905,Fornos de Algodres,Guarda,Beira Baixa
090511,0905,Fornos de Algodres,Guarda,Beira Baixa
090512,0905,Fornos de Algodres,Guarda,Beira Baixa
090517,0905,Fornos de Algodres,Guarda,Beira Baixa
090518,0905,Fornos de Algodres,Guarda,Beira Baixa
090519,0905,Fornos de Algodres,Guarda,Beira Baixa
090602,0906,Gouveia,Guarda,Beira Baixa
090603,0906,Gouveia,Guarda,Beira Baixa
090605,0906,Gouveia,Guarda,Beira Baixa
090612,0906,Gouveia,Guarda,Beira Baixa
090613,0906,Gouveia,Guarda,Beira Baixa
090614,0906,Gouveia,Guarda,Beira Baixa
090617,0906,Gouveia,Guarda,Beira Baixa
090619,0906,Gouveia,Guarda,Beira Baixa
090620,0906,Gouveia,Guarda,Beira Baixa
090621,0906,Gouveia,Guarda,Beira Baixa
090623,0906,Gouveia,Guarda,Beira Baixa
090624,0906,Gouveia,Guarda,Beira Baixa
090625,0906,Gouveia,Guarda,Beira Baixa
090626,0906,Gouveia,Guarda,Beira Baixa
090627,0906,Gouveia,Guarda,Beira Baixa
090628,0906,Gouveia,Guarda,Beira Baixa
090703,0907,Guarda,Guarda,Beira Baixa
090704,0907,Guarda,Guarda,Beira Baixa
090705,0907,Guarda,Guarda,Beira Baixa
090706,0907,Guarda,Guarda,Beira Baixa
090708,0907,Guarda,Guarda,Beira Baixa
090709,0907,Guarda,Guarda,Beira Baixa
090711,0907,Guarda,Guarda,Beira Baixa
090712,0907,Guarda,Guarda,Beira Baixa
090713,0907,Guarda,Guarda,Beira Baixa
090714,0907,Guarda,Guarda,Beira Baixa
090716,0907,Guarda,Guarda,Beira Baixa
090717,0907,Guarda,Guarda,Beira Baixa
090718,0907,Guarda,Guarda,Beira Baixa
090721,0907,Guarda,Guarda,Beira Baixa
090722,0907,Guarda,Guarda,Beira Baixa
090723,0907,Guarda,Guarda,Beira Baixa
090724,0907,Guarda,Guarda,Beira Baixa
090725,0907,Guarda,Guarda,Beira Baixa
090728,0907,Guarda,Guarda,Beira Baixa
090729,0907,Guarda,Guarda,Beira Baixa
090730,0907,Guarda,Guarda,Beira Baixa
090732,0907,Guarda,Guarda,Beira Baixa
090734,0907,Guarda,Guarda,Beira Baixa
090738,0907,Guarda,Guarda,Beira Baixa
090744,0907,Guarda,Guarda,Beira Baixa
090746,0907,Guarda,Guarda,Beira Baixa
090747,0907,Guarda,Guarda,Beira Baixa
090748,0907,Guarda,Guarda,Beira Baixa
090749,0907,Guarda,Guarda,Beira Baixa
090750,0907,Guarda,Guarda,Beira Baixa
090751,0907,Guarda,Guarda,Beira Baixa
090752,0907,Guarda,Guarda,Beira Baixa
090753,0907,Guarda,Guarda,Beira Baixa
090757,0907,Guarda,Guarda,Beira Baixa
090758,0907,Guarda,Guarda,Beira Baixa
090759,0907,Guarda,Guarda,Beira Baixa
090760,0907,Guarda,Guarda,Beira Baixa
090761,0907,Guarda,Guarda,Beira Baixa
090762,0907,Guarda,Guarda,Beira Baixa
090763,0907,Guarda,Guarda,Beira Baixa
090764,0907,Guarda,Guarda,Beira Baixa
090765,0907,Guarda,Guarda,Beira Baixa
090766,0907,Guarda,Guarda,Beira Baixa
090801,0908,Manteigas,Guarda,Beira Baixa
090802,0908,Manteigas,Guarda,Beira Baixa
090803,0908,Manteigas,Guarda,Beira Baixa
090804,0908,Manteigas,Guarda,Beira Baixa
090901,0909,Mêda,Guarda,Beira Baixa
090902,0909,Mêda,Guarda,Beira Baixa
090905,0909,Mêda,Guarda,Beira Baixa
090907,0909,Mêda,Guarda,Beira Baixa
090908,0909,Mêda,Guarda,Beira Baixa
090912,0909,Mêda,Guarda,Beira Baixa
090914,0909,Mêda,Guarda,Beira Baixa
090915,0909,Mêda,Guarda,Beira Baixa
090917,0909,Mêda,Guarda,Beira Baixa
090918,0909,Mêda,Guarda,Beira Baixa
090919,0909,Mêda,Guarda,Beira Baixa
091009,0910,Pinhel,Guarda,Beira Baixa
091010,0910,Pinhel,Guarda,Beira Baixa
091012,0910,Pinhel,Guarda,Beira Baixa
091013,0910,Pinhel,Guarda,Beira Baixa
091014,0910,Pinhel,Guarda,Beira Baixa
091015,0910,Pinhel,Guarda,Beira Baixa
091017,0910,Pinhel,Guarda,Beira Baixa
091018,0910,Pinhel,Guarda,Beira Baixa
091024,0910,Pinhel,Guarda,Beira Baixa
091027,0910,Pinhel,Guarda,Beira Baixa
091028,0910,Pinhel,Guarda,Beira Baixa
091029,0910,Pinhel,Guarda,Beira Baixa
091030,0910,Pinhel,Guarda,Beira Baixa
091031,0910,Pinhel,Guarda,Beira Baixa
091032,0910,Pinhel,Guarda,Beira Baixa
091033,0910,Pinhel,Guarda,Beira Baixa
091034,0910,Pinhel,Guarda,Beira Baixa
091035,0910,Pinhel,Guarda,Beira Baixa
091101,0911,Sabugal,Guarda,Beira Baixa
091102,0911,Sabugal,Guarda,Beira Baixa
091103,0911,Sabugal,Guarda,Beira Baixa
091106,0911,Sabugal,Guarda,Beira Baixa
091107,0911,Sabugal,Guarda,Beira Baixa
091109,0911,Sabugal,Guarda,Beira Baixa
091110,0911,Sabugal,Guarda,Beira Baixa
091111,0911,Sabugal,Guarda,Beira Baixa
091112,0911,Sabugal,Guarda,Beira Baixa
091113,0911,Sabugal,Guarda,Beira Baixa
091114,0911,Sabugal,Guarda,Beira Baixa
091118,0911,Sabugal,Guarda,Beira Baixa
091120,0911,Sabugal,Guarda,Beira Baixa
091123,0911,Sabugal,Guarda,Beira Baixa
091124,0911,Sabugal,Guarda,Beira Baixa
091125,0911,Sabugal,Guarda,Beira Baixa
091126,0911,Sabugal,Guarda,Beira Baixa
091127,0911,Sabugal,Guarda,Beira Baixa
091133,0911,Sabugal,Guarda,Beira Baixa
091134,0911,Sabugal,Guarda,Beira Baixa
091136,0911,Sabugal,Guarda,Beira Baixa
091138,0911,Sabugal,Guarda,Beira Baixa
091139,0911,Sabugal,Guarda,Beira Baixa
091141,0911,Sabugal,Guarda,Beira Baixa
091142,0911,Sabugal,Guarda,Beira Baixa
091143,0911,Sabugal,Guarda,Beira Baixa
091144,0911,Sabugal,Guarda,Beira Baixa
091145,0911,Sabugal,Guarda,Beira Baixa
091146,0911,Sabugal,Guarda,Beira Baixa
091147,0911,Sabugal,Guarda,Beira Baixa
091201,0912,Seia,Guarda,Beira Baixa
091205,0912,Seia,Guarda,Beira Baixa
091207,0912,Seia,Guarda,Beira Baixa
091208,0912,Seia,Guarda,Beira Baixa
091209,0912,Seia,Guarda,Beira Baixa
091210,0912,Seia,Guarda,Beira Baixa
091212,0912,Seia,Guarda,Beira Baixa
091213,0912,Seia,Guarda,Beira Baixa
091216,0912,Seia,Guarda,Beira Baixa
091219,0912,Seia,Guarda,Beira Baixa
091221,0912,Seia,Guarda,Beira Baixa
091224,0912,Seia,Guarda,Beira Baixa
091225,0912,Seia,Guarda,Beira Baixa
091228,0912,Seia,Guarda,Beira Baixa
091230,0912,Seia,Guarda,Beira Baixa
091231,0912,Seia,Guarda,Beira Baixa
091234,0912,Seia,Guarda,Beira Baixa
091235,0912,Seia,Guarda,Beira Baixa
091236,0912,Seia,Guarda,Beira Baixa
091237,0912,Seia,Guarda,Beira Baixa
091238,0912,Seia,Guarda,Beira Baixa
091239,0912,Seia,Guarda,Beira Baixa
091240,0912,Seia,Guarda,Beira Baixa
091241,0912,Seia,Guarda,Beira Baixa
091301,0913,Trancoso,Guarda,Beira Baixa
091303,0913,Trancoso,Guarda,Beira Baixa
091304,0913,Trancoso,Guarda,Beira Baixa
091305,0913,Trancoso,Guarda,Beira Baixa
091307,0913,Trancoso,Guarda,Beira Baixa
091309,0913,Trancoso,Guarda,Beira Baixa
091310,0913,Trancoso,Guarda,Beira Baixa
091311,0913,Trancoso,Guarda,Beira Baixa
091312,0913,Trancoso,Guarda,Beira Baixa
091313,0913,Trancoso,Guarda,Beira Baixa
091314,0913,Trancoso,Guarda,Beira Baixa
091315,0913,Trancoso,Guarda,Beira Baixa
091316,0913,Trancoso,Guarda,Beira Baixa
091321,0913,Trancoso,Guarda,Beira Baixa
091325,0913,Trancoso,Guarda,Beira Baixa
091330,0913,Trancoso,Guarda,Beira Baixa
091331,0913,Trancoso,Guarda,Beira Baixa
091332,0913,Trancoso,Guarda,Beira Baixa
091333,0913,Trancoso,Guarda,Beira Baixa
091334,0913,Trancoso,Guarda,Beira Baixa
091335,0913,Trancoso,Guarda,Beira Baixa
091401,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091402,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091403,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091404,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091405,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091407,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091410,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091411,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091412,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091414,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091415,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091416,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091418,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
091419,0914,Vila Nova de Foz Côa,Guarda,Beira Baixa
100102,1001,Alcobaça,Leiria,Leiria
100104,1001,Alcobaça,Leiria,Leiria
100105,1001,Alcobaça,Leiria,Leiria
100106,1001,Alcobaça,Leiria,Leiria
100108,1001,Alcobaça,Leiria,Leiria
100109,1001,Alcobaça,Leiria,Leiria
100112,1001,Alcobaça,Leiria,Leiria
100114,1001,Alcobaça,Leiria,Leiria
100116,1001,Alcobaça,Leiria,Leiria
100120,1001,Alcobaça,Leiria,Leiria
100121,1001,Alcobaça,Leiria,Leiria
100122,1001,Alcobaça,Leiria,Leiria
100123,1001,Alcobaça,Leiria,Leiria
100201,1002,Alvaiázere,Leiria,Leiria
100204,1002,Alvaiázere,Leiria,Leiria
100205,1002,Alvaiázere,Leiria,Leiria
100208,1002,Alvaiázere,Leiria,Leiria
100209,1002,Alvaiázere,Leiria,Leiria
100301,1003,Ansião,Leiria,Leiria
100303,1003,Ansião,Leiria,Leiria
100304,1003,Ansião,Leiria,Leiria
100306,1003,Ansião,Leiria,Leiria
100307,1003,Ansião,Leiria,Leiria
100309,1003,Ansião,Leiria,Leiria
100401,1004,Batalha,Leiria,Leiria
100402,1004,Batalha,Leiria,Leiria
100403,1004,Batalha,Leiria,Leiria
100404,1004,Batalha,Leiria,Leiria
100502,1005,Bombarral,Leiria,Leiria
100503,1005,Bombarral,Leiria,Leiria
100505,1005,Bombarral,Leiria,Leiria
100506,1005,Bombarral,Leiria,Leiria
100601,1006,Caldas da Rainha,Leiria,Leiria
100602,1006,Caldas da Rainha,Leiria,Leiria
100604,1006,Caldas da Rainha,Leiria,Leiria
100606,1006,Caldas da Rainha,Leiria,Leiria
100607,1006,Caldas da Rainha,Leiria,Leiria
100608,1006,Caldas da Rainha,Leiria,Leiria
100609,1006,Caldas da Rainha,Leiria,Leiria
100611,1006,Caldas da Rainha,Leiria,Leiria
100615,1006,Caldas da Rainha,Leiria,Leiria
100617,1006,Caldas da Rainha,Leiria,Leiria
100618,1006,Caldas da Rainha,Leiria,Leiria
100619,1006,Caldas da Rainha,Leiria,Leiria
100703,1007,Castanheira de Pêra,Leiria,Leiria
100801,1008,Figueiró dos Vinhos,Leiria,Leiria
100802,1008,Figueiró dos Vinhos,Leiria,Leiria
100803,1008,Figueiró dos Vinhos,Leiria,Leiria
100806,1008,Figueiró dos Vinhos,Leiria,Leiria
100901,1009,Leiria,Leiria,Leiria
100902,1009,Leiria,Leiria,Leiria
100907,1009,Leiria,Leiria,Leiria
100909,1009,Leiria,Leiria,Leiria
100913,1009,Leiria,Leiria,Leiria
100915,1009,Leiria,Leiria,Leiria
100921,1009,Leiria,Leiria,Leiria
100925,1009,Leiria,Leiria,Leiria
100926,1009,Leiria,Leiria,Leiria
100932,1009,Leiria,Leiria,Leiria
100933,1009,Leiria,Leiria,Leiria
100934,1009,Leiria,Leiria,Leiria
100935,1009,Leiria,Leiria,Leiria
100937,1009,Leiria,Leiria,Leiria
100938,1009,Leiria,Leiria,Leiria
100939,1009,Leiria,Leiria,Leiria
100941,1009,Leiria,Leiria,Leiria
100942,1009,Leiria,Leiria,Leiria
100943,1009,Leiria,Leiria,Leiria
100944,1009,Leiria,Leiria,Leiria
101001,1010,Marinha Grande,Leiria,Leiria
101002,1010,Marinha Grande,Leiria,Leiria
101003,1010,Marinha Grande,Leiria,Leiria
101101,1011,Nazaré,Leiria,Leiria
101102,1011,Nazaré,Leiria,Leiria
101103,1011,Nazaré,Leiria,Leiria
101201,1012,Óbidos,Leiria,Leiria
101202,1012,Óbidos,Leiria,Leiria
101203,1012,Óbidos,Leiria,Leiria
101207,1012,Óbidos,Leiria,Leiria
101208,1012,Óbidos,Leiria,Leiria
101209,1012,Óbidos,Leiria,Leiria
101210,1012,Óbidos,Leiria,Leiria
101301,1013,Pedrógão Grande,Leiria,Leiria
101302,1013,Pedrógão Grande,Leiria,Leiria
101303,1013,Pedrógão Grande,Leiria,Leiria
101402,1014,Peniche,Leiria,Leiria
101405,1014,Peniche,Leiria,Leiria
101406,1014,Peniche,Leiria,Leiria
101407,1014,Peniche,Leiria,Leiria
101501,1015,Pombal,Leiria,Leiria
101503,1015,Pombal,Leiria,Leiria
101504,1015,Pombal,Leiria,Leiria
101505,1015,Pombal,Leiria,Leiria
101506,1015,Pombal,Leiria,Leiria
101508,1015,Pombal,Leiria,Leiria
101509,1015,Pombal,Leiria,Leiria
101510,1015,Pombal,Leiria,Leiria
101513,1015,Pombal,Leiria,Leiria
101514,1015,Pombal,Leiria,Leiria
101515,1015,Pombal,Leiria,Leiria
101520,1015,Pombal,Leiria,Leiria
101521,1015,Pombal,Leiria,Leiria
101522,1015,Pombal,Leiria,Leiria
101523,1015,Pombal,Leiria,Leiria
101524,1015,Pombal,Leiria,Leiria
101525,1015,Pombal,Leiria,Leiria
101602,1016,Porto de Mós,Leiria,Leiria
101605,1016,Porto de Mós,Leiria,Leiria
101606,1016,Porto de Mós,Leiria,Leiria
101608,1016,Porto de Mós,Leiria,Leiria
101609,1016,Porto de Mós,Leiria,Leiria
101610,1016,Porto de Mós,Leiria,Leiria
101613,1016,Porto de Mós,Leiria,Leiria
101614,1016,Porto de Mós,Leiria,Leiria
101615,1016,Porto de Mós,Leiria,Leiria
101616,1016,Porto de Mós,Leiria,Leiria
110106,1101,Alenquer,Lisboa,Lisboa 2
110107,1101,Alenquer,Lisboa,Lisboa 2
110108,1101,Alenquer,Lisboa,Lisboa 2
110109,1101,Alenquer,Lisboa,Lisboa 2
110113,1101,Alenquer,Lisboa,Lisboa 2
110114,1101,Alenquer,Lisboa,Lisboa 2
110117,1101,Alenquer,Lisboa,Lisboa 2
110118,1101,Alenquer,Lisboa,Lisboa 2
110119,1101,Alenquer,Lisboa,Lisboa 2
110120,1101,Alenquer,Lisboa,Lisboa 2
110121,1101,Alenquer,Lisboa,Lisboa 2
110201,1102,Arruda dos Vinhos,Lisboa,Lisboa 3
110202,1102,Arruda dos Vinhos,Lisboa,Lisboa 3
110203,1102,Arruda dos Vinhos,Lisboa,Lisboa 3
110204,1102,Arruda dos Vinhos,Lisboa,Lisboa 3
110301,1103,Azambuja,Lisboa,Lisboa 2
110302,1103,Azambuja,Lisboa,Lisboa 2
110303,1103,Azambuja,Lisboa,Lisboa 2
110304,1103,Azambuja,Lisboa,Lisboa 2
110306,1103,Azambuja,Lisboa,Lisboa 2
110307,1103,Azambuja,Lisboa,Lisboa 2
110310,1103,Azambuja,Lisboa,Lisboa 2
110401,1104,Cadaval,Lisboa,Lisboa 2
110407,1104,Cadaval,Lisboa,Lisboa 2
110409,1104,Cadaval,Lisboa,Lisboa 2
110410,1104,Cadaval,Lisboa,Lisboa 2
110411,1104,Cadaval,Lisboa,Lisboa 2
110412,1104,Cadaval,Lisboa,Lisboa 2
110413,1104,Cadaval,Lisboa,Lisboa 2
110501,1105,Cascais,Lisboa,Lisboa 1
110506,1105,Cascais,Lisboa,Lisboa 1
110507,1105,Cascais,Lisboa,Lisboa 1
110508,1105,Cascais,Lisboa,Lisboa 1
110601,1106,Lisboa,Lisboa,Lisboa 2
